s1_id,match_id,country,s1_name,match_name,s1_addr,match_addr
S1-491795528,S2-707708907,India,Anushree Sangh,Anushree Sangh Co,"Row House No B4, 14 /15, Hill View, Surekha Niwas Siddhivinayak Nagari, Nigdi, Pune, Maharashtra","HN 31 ROW HOUSE NO B4, 14 /15, HSLL VIEW, SUREKHA NIWAS SIDDHIVINAYAK NAGARI, NIGDI, PUNE, Maharashtra"
S1-491795528,S3-449254398,India,Anushree Sangh,Anushree Sangh Corporation,"Row House No B4, 14 /15, Hill View, Surekha Niwas Siddhivinayak Nagari, Nigdi, Pune, Maharashtra","Row House No B4, Pune, Pimpri Chinchwad, महाराष्ट्र"
S1-491795528,S3-751371369,India,Anushree Sangh,Anushree Sangh Sangh,"Row House No B4, 14 /15, Hill View, Surekha Niwas Siddhivinayak Nagari, Nigdi, Pune, Maharashtra","Row House No B4, 14 /15, Hill View, Surekha Niwas Siddhivinayak Nagari, Nigdi, Pune, Pimpri Chinchwad, MH"
S1-491795528,S3-198224533,India,Anushree Sangh,Anushree [Services],"Row House No B4, 14 /15, Hill View, Surekha Niwas Siddhivinayak Nagari, Nigdi, Pune, Maharashtra","Row House No B4, Pune, Pimpri Chinchwad, MH"
S1-491795528,S3-746009250,India,Anushree Sangh,Anushree Sangh Co,"Row House No B4, 14 /15, Hill View, Surekha Niwas Siddhivinayak Nagari, Nigdi, Pune, Maharashtra","14 /15, Hill View, Surekha Niwas Siddhivinayak Nagari, Nigdi, महाराष्ट्र, Pune, Pimpri Chinchwad, Row House No B4"
S1-473377609,S3-433876173,India,Wave & Brothers Ltd,Belobrixlum,"Plot No. 65, Mahada Colony, Sai Nagar, Nagpur, Maharashtra","Door No 65, Mahada Colony, Sai Nagar, Nagpur, MH"
S1-72444401,S2-973800896,India,New Solutions,न्यू सॉल्यूशंस,"113/154, 1St Floor, Swaroop Nagar, Swarup Nagar, Kanpur Nagar, Uttar Pradesh","113/154, SWARUP NAGAR, KANPUR NAGAR, Uttar Pradesh"
S1-72444401,S2-9053863,India,New Solutions,New Solutions Corporation,"113/154, 1St Floor, Swaroop Nagar, Swarup Nagar, Kanpur Nagar, Uttar Pradesh","113/154, 1ST FLOOR, SWAROOP NAGAR, SWARUP NAGAR, Uttar Pradesh"
S1-72444401,S2-472011237,India,New Solutions,New Solutions Ltd,"113/154, 1St Floor, Swaroop Nagar, Swarup Nagar, Kanpur Nagar, Uttar Pradesh","113/154, 1ST FLOOR, SWAROOP NAGAR, SWARUP NAGAR, Uttar Pradesh"
S1-72444401,S2-503949813,India,New Solutions,न्यू सॉल्यूशंस,"113/154, 1St Floor, Swaroop Nagar, Swarup Nagar, Kanpur Nagar, Uttar Pradesh","113/154, SWARUP NAGAR, KANPUR NAGAR, Uttar Pradesh"
S1-72444401,S3-505153321,India,New Solutions,न्यू सॉल्यूशंस,"113/154, 1St Floor, Swaroop Nagar, Swarup Nagar, Kanpur Nagar, Uttar Pradesh","113/154, 1St Floor, Swaroop Nagar, Bhagalpur, Kanpur Nagar, UP"
S1-67172650,S2-555166797,India,Apar Engineering (India) Private Limited,Apar Engineering (India) Prvabe (Limited),"Bangalore, 32, Karnataka, Bangalore, Lake View Apts116, Gangadharachetty Road Ulsoor","##32, LAKE VIEW APTS116, GANGADHARACHETTY ROAD ULSOOR, BANGALORE, ಕರ್ನಾಟಕ"
S1-67172650,S2-74945214,India,Apar Engineering (India) Private Limited,-- APAR ENGINEERING (INDIA) LIMITED CENTER,"Bangalore, 32, Karnataka, Bangalore, Lake View Apts116, Gangadharachetty Road Ulsoor","BENGALURU, ##32, BANGALORE, Karnataka"
S1-67172650,S3-251407198,India,Apar Engineering (India) Private Limited,M/s Apar Engineering (India),"Bangalore, 32, Karnataka, Bangalore, Lake View Apts116, Gangadharachetty Road Ulsoor",
S1-67172650,S3-520282171,India,Apar Engineering (India) Private Limited,Apar Engineering (lndia) Private Ltd,"Bangalore, 32, Karnataka, Bangalore, Lake View Apts116, Gangadharachetty Road Ulsoor","Bangalore, KA, 32"
S1-67172650,S3-776312267,India,Apar Engineering (India) Private Limited,Apar,"Bangalore, 32, Karnataka, Bangalore, Lake View Apts116, Gangadharachetty Road Ulsoor","32, Lake View Apts116, Gangadharachetty Road Ulsoor, Bangalore, Karnataka"
S1-131928575,S2-316703436,US,Jeanlouis Advantage LLC,Jeanlouis Advantage-LLC,"70 Luna Trail, Southbury, CT","SOUTHBURY, LUNA TRAIL, CT"
S1-131928575,S2-529222224,US,Jeanlouis Advantage LLC,Jeanl0uis Advantage LLC,"70 Luna Trail, Southbury, CT","70 LUNA TRL, SOUTHBURY, CT"
S1-131928575,S3-504772212,US,Jeanlouis Advantage LLC,Jeanlouis Advantage Llc,"70 Luna Trail, Southbury, CT",
S1-131928575,S3-134620134,US,Jeanlouis Advantage LLC,Jeanlouis Advantage,"70 Luna Trail, Southbury, CT","70. Luna Trail, Southbbury, Connecticut"
S1-131928575,S3-849706696,US,Jeanlouis Advantage LLC,LLC JEANLOUIS ADVANTAGE,"70 Luna Trail, Southbury, CT","Connecticut, Southbbury, Luna Trail"
S1-574308285,S2-961415907,US,Atlantic Coalition,Atlantic  Coalition,"104 Noel Cove Circle, Nashville, TN","00104 NOEL COVE CIRCLE, HERMITAGE, TN"
S1-574308285,S3-163492874,US,Atlantic Coalition,Atlantic Coalition Ltd,"104 Noel Cove Circle, Nashville, TN","Hermitage, Tennessee, 104 Noel Cove Cir"
S1-574308285,S3-875723263,US,Atlantic Coalition,Atlantic  Center,"104 Noel Cove Circle, Nashville, TN","Noel Cove Cir, Hermitage, Tennessee"
S1-225984658,S2-581845376,US,Alaine's Fitness,ALAINE'S FÍTNESS,"4117 Wetzel Avenue, Cleveland, OH","4117 WETZEL AVENUE, CLVEELAND, OH"
S1-225984658,S2-355430647,US,Alaine's Fitness,alainesfitness.com,"4117 Wetzel Avenue, Cleveland, OH","4117 WETZEL AVENUE, CLVEELAND, OH"
S1-842533642,S2-352625664,US,Certified Digital Associates Center,Certified Digital,"6984 Vining Street, Chino, CA","6984-6988 VINING ST, CHINO CIYT, CA"
S1-842533642,S3-764018977,US,Certified Digital Associates Center,Certified Dígital Associates,"6984 Vining Street, Chino, CA","#6984 Vining St, Chino, California"
S1-842533642,S3-553570072,US,Certified Digital Associates Center,Certified Digital Associates Center Corp,"6984 Vining Street, Chino, CA","#6984 Vining Street, Chino, California"
S1-842533642,S3-429170537,US,Certified Digital Associates Center,certified digital associates center,"6984 Vining Street, Chino, CA","California, #6984 Vining St, Chino"
S1-736418916,S2-458035790,India,Sonipat Engineering,Sonipat  Engineering,"Khewat No 88, Kila No-45/12/1/3/5 Narela Road, Piau Maniyari, Kundli, Sonipat, Sonepat, Haryana","KHEWAT NO 88., KILA NO-45/12/1/3/5 NARELA ROAD, PIAU MANIYARI, KUNDLI, SONIPAT, Haryana"
S1-736418916,S2-271186953,India,Sonipat Engineering,Sonipat Éngineering,"Khewat No 88, Kila No-45/12/1/3/5 Narela Road, Piau Maniyari, Kundli, Sonipat, Sonepat, Haryana","KHEWAT NO 88., KILA NO-45/12/1/3/5 NARELA ROAD, PIAU MANIYARI, KUNDLI, SONIPAT, Haryana"
S1-439203009,S3-967165288,India,Ace Producer Private Limited,Ace Producer,"H No 847 S No 113/12 Opp Patil Enclave, Pune, Maharashtra","847 S No 113/12 Opp Patil Enclave, Pune, MH"
S1-686913759,S2-584238851,US,Behavioral Health Clinic,BEHAVIORALHEALTHCLINIC.COM,"2493 Pennwood Court, Round Lake Beach, IL","2493 PENNWOOD CT, ROUND LAKE BEACH, IL"
S1-686913759,S3-247609615,US,Behavioral Health Clinic,Behavioral Health Clinic,"2493 Pennwood Court, Round Lake Beach, IL","Round Lake Beach, Illinois, 2493 Pennwood Ct"
S1-686913759,S3-446980961,US,Behavioral Health Clinic,Behavioral Health,"2493 Pennwood Court, Round Lake Beach, IL","2493 Pennwood Ct, Illinois, Round Lake Beach"
S1-731397769,S2-962774422,US,Fasoft Midwest Biopharma,Fasoft  Midwest,"112 Hummingbird Hill Road, Franklin, NC","112 HUMMINGBIRD HILL RD, FRANKLIN, NC"
S1-731397769,S2-184664253,US,Fasoft Midwest Biopharma,fasoft midwest biopharma,"112 Hummingbird Hill Road, Franklin, NC","112 HUMMINGBIRD HILL ROAD, FRANKLIN, NC"
S1-731397769,S2-811548929,US,Fasoft Midwest Biopharma,Fasoft Mdfiwst Biopharma,"112 Hummingbird Hill Road, Franklin, NC","HUMMINGBIRD HILL RD, FRANKLIN, NC"
S1-731397769,S3-170055411,US,Fasoft Midwest Biopharma,fasoft midwest biopharma,"112 Hummingbird Hill Road, Franklin, NC","111 Hummingbird Hill Road, Franklin, North Carolina"
S1-731397769,S3-794611761,US,Fasoft Midwest Biopharma,Fayewexxylo Sys f/k/a Fasoft Midwest Biopharma,"112 Hummingbird Hill Road, Franklin, NC","112 Hummingbird Hill Road, Franklin, NC"
S1-518197819,S2-585132276,US,Primary Care Clinic LLC,Primary Care Clínic,"351 11th Street, Washington, DC","35 11TH ST, WASHINGTON, DC"
S1-518197819,S2-891724637,US,Primary Care Clinic LLC,PRIMARY CARE LLC CENTER,"351 11th Street, Washington, DC","35 11TH STREET, WASHINGTON, DC"
S1-518197819,S3-14411598,US,Primary Care Clinic LLC,Primary Care [Clinic],"351 11th Street, Washington, DC","351 Eleventh St, Washington, District of Columbia"
S1-957102563,S2-327669113,India,Vadodara Industries Pvt Ltd,Vadodara Industries Pvt Limited,"5Th Floor, E/504-A, Lalita Tower Jetalpur Road, Vadodara, Gujarat","##5TH FLOOR, E/504-A, LALITA TOWER JETALPUR ROAD, VADODARA, ગુજરાત"
S1-957102563,S2-763063986,India,Vadodara Industries Pvt Ltd,VADODARA INDUSTRIES PVT (LTD),"5Th Floor, E/504-A, Lalita Tower Jetalpur Road, Vadodara, Gujarat","H.NO ##5TH FLOOR, E/504-A, LALITA TOWER JETALPUR ROAD, VADODARA, ગુજરાત"
S1-957102563,S3-368033022,India,Vadodara Industries Pvt Ltd,vadodaraindustries.com,"5Th Floor, E/504-A, Lalita Tower Jetalpur Road, Vadodara, Gujarat","Door No #5Th Floor, E/504-a, Lalita Tower Jetalpur Road, Baroda, Vadodara, ગુજરાત"
S1-957102563,S3-944940220,India,Vadodara Industries Pvt Ltd,Vadodara Industries Pvt,"5Th Floor, E/504-A, Lalita Tower Jetalpur Road, Vadodara, Gujarat","E/504-a, Lalita Tower Jetalpur Road, Baroda, GJ, H.no #5Th Floor, Vadodara"
S1-693111833,S2-540189532,India,Viraaj Brokerage (India) Corporation,Shri VIRAAJBROKERAGEINDIA.COM,"16 Tara Chand Dutta Street, 3Rd Floor, Kolkata, Kolkata, Howrah, West Bengal","16 TARA CHAND DUTTA STREET, 3RD FLOOR, KOLKATA, KOLKATA, West Bengal"
S1-693111833,S2-289199523,India,Viraaj Brokerage (India) Corporation,VIRAAJ BROKERAGE (INDIA) CORPORATION,"16 Tara Chand Dutta Street, 3Rd Floor, Kolkata, Kolkata, Howrah, West Bengal","16 TARA CHAND DUTTA STREET, 3RD FLOOR, KOLKATA, KOLKATA, West Bengal"
S1-693111833,S3-736726288,India,Viraaj Brokerage (India) Corporation,Viraaj (India) Corporation Partners,"16 Tara Chand Dutta Street, 3Rd Floor, Kolkata, Kolkata, Howrah, West Bengal","পশ্চিমবঙ্গ, Tara Chand Dutta Street, 3Rd Floor, Kolkata, Kolkata"
S1-244810289,S2-63598201,India,Celestial Memorial Trust,Celestial Memorial,"No. 35, Brentwood Apartments, Defence Colony, 2Nd Main, Indiranagar, Bangalore, Karnataka","35 , BRENTWOOD APARTMENTS, DEFENCE COLONY, 2ND MAIN, INDIRANAGAR, BANGALORE, Karnataka"
S1-244810289,S2-351044090,India,Celestial Memorial Trust,Celestial Memorial Trust Corp,"No. 35, Brentwood Apartments, Defence Colony, 2Nd Main, Indiranagar, Bangalore, Karnataka","NO 35 , BRENTWOOD APARTMENTS, DEFENCE COLONY, 2ND MAIN, INDIRANAGAR, BANGALORE, Karnataka"
S1-244810289,S2-506711361,India,Celestial Memorial Trust,Celestial Center Trúst,"No. 35, Brentwood Apartments, Defence Colony, 2Nd Main, Indiranagar, Bangalore, Karnataka","DOOR NO 35 , BRENTWOOD APARTMENTS, DEFENCE COLONY, 2ND MAIN, INDIRANAGAR, BANGALORE, Karnataka"
S1-244810289,S3-742580559,India,Celestial Memorial Trust,celestialmemorialtrust.com,"No. 35, Brentwood Apartments, Defence Colony, 2Nd Main, Indiranagar, Bangalore, Karnataka","Door No 35, Brentwood Apartments, Defence Colony, 2Nd Main, Indiranagar, Bangalore, KA"
S1-244810289,S3-975365926,India,Celestial Memorial Trust,Celestial Mem0rial Trust Corp,"No. 35, Brentwood Apartments, Defence Colony, 2Nd Main, Indiranagar, Bangalore, Karnataka","No. 35, Brentwood Apartments, Defence Colony, 2Nd Main, Indiranagar, Bangalore, ಕರ್ನಾಟಕ"
S1-561619160,S2-453284266,US,Hutcherson Investments,Novinoviaria,"4170 Greer Road, Verona, IL","4170 GREER RD, VERONA, IL"
S1-561619160,S3-105824861,US,Hutcherson Investments,Hutcherson Investments Ltd,"4170 Greer Road, Verona, IL","417 Greer Rd, Veorna CITY, Illinois"
S1-989976700,S2-824832347,US,Rowland and Porter Inc,Rowland and Porter,"715 8th Avenue, Stillwater, OK","715 8ST AVE, STILLWATER CITY, OK"
S1-989976700,S3-231189391,US,Rowland and Porter Inc,Rowland And Pir (Inc),"715 8th Avenue, Stillwater, OK","0715 8th Avenue, Stillwatr, Oklahoma"
S1-989976700,S3-279440303,US,Rowland and Porter Inc,Rowland and Porter Ínc,"715 8th Avenue, Stillwater, OK","0715 Eighth Ave, Stillwatr, Oklahoma"
S1-553375105,S2-81940621,US,"Kozlowski, Lopez & Smith LLC",Ciralumyuma,"5842 Baileys Ridge Drive, New Kent County, VA","5842 BAILEYS RIDGE DR, PROVIDENCE FORGE, VA"
S1-553375105,S3-150800481,US,"Kozlowski, Lopez & Smith LLC",lopezkozlowski.com,"5842 Baileys Ridge Drive, New Kent County, VA","5842-D Baileys Ridge Drive, Providence Forge, Virginia"
S1-638848187,S2-189915219,US,Capano Labs LLC,CAPANO LÁBS LLC,"Chicago, 11440 Union Avenue, IL","1440 UNION AVE, CHICAGO, IL"
S1-638848187,S2-193652635,US,Capano Labs LLC,Capano (Labs),"Chicago, 11440 Union Avenue, IL","1440 UNION AVE, CHICAGO, IL"
S1-638848187,S2-720163352,US,Capano Labs LLC,Capano Labs Llc,"Chicago, 11440 Union Avenue, IL","1440 UNION AVENUE, CHICAGO, IL"
S1-638848187,S2-385237185,US,Capano Labs LLC,capano labs llc,"Chicago, 11440 Union Avenue, IL","1440 UNION AVENUE, CHICAGO, IL"
S1-638848187,S2-2393709,US,Capano Labs LLC,Capano-Labs LLC,"Chicago, 11440 Union Avenue, IL","1440 UNION AVE, CHICAGO, IL"
S1-638848187,S3-823200767,US,Capano Labs LLC,Capano  Labs LLC,"Chicago, 11440 Union Avenue, IL","Union Avenue, Chicagot Ownship, Illinois"
S1-638848187,S3-860885625,US,Capano Labs LLC,Capano LABS LLC,"Chicago, 11440 Union Avenue, IL","11440 Union Avenue, Chicagot Ownship, Illinois"
S1-152222475,S2-449137844,India,Ram Maa Logistics Private Limited,राम मां लॉजिस्टिक्स प्राइवेट लिमिटेड,"G-1, Floor-Grd, One Avighna Park, Mahadeo Palav Marg, Curry Road Parel, Mumbai, Maharashtra","G-1, CHURU, MUMBAI, Maharashtra"
S1-152222475,S2-981487936,India,Ram Maa Logistics Private Limited,Ram Limited Logistics Private Maa,"G-1, Floor-Grd, One Avighna Park, Mahadeo Palav Marg, Curry Road Parel, Mumbai, Maharashtra","G-1-, FLOOR-GRD, ONE AVIGHNA PARK, MAHADEO PALAV MARG, CURRY ROAD PAREL, MUMBAI, Maharashtra"
S1-152222475,S3-933485363,India,Ram Maa Logistics Private Limited,Ram Maa Logistics-Private Limited,"G-1, Floor-Grd, One Avighna Park, Mahadeo Palav Marg, Curry Road Parel, Mumbai, Maharashtra","G-1, Mumbai, Mira-bhayandar, MH"
S1-152222475,S3-784413899,India,Ram Maa Logistics Private Limited,PRIVATE RAM MAA LOGISTICS LIMITED,"G-1, Floor-Grd, One Avighna Park, Mahadeo Palav Marg, Curry Road Parel, Mumbai, Maharashtra","Mumbai, G-1, MH, Mira-bhayandar"
S1-152222475,S3-486655756,India,Ram Maa Logistics Private Limited,Ram Maa L0gisemtiarcs Private Limited,"G-1, Floor-Grd, One Avighna Park, Mahadeo Palav Marg, Curry Road Parel, Mumbai, Maharashtra","G-1, Mumbai, Mira-bhayandar, MH"
S1-214010889,S2-911687989,US,#Raex Excavation,#Raex Excavation Corp,"2650 County Road 152, Unit 2650, Fieldton, TX","COUNTY ROAD 152, FIELDTON, TX"
S1-214010889,S2-11418208,US,#Raex Excavation,#RAEX EXCAVATION CORP CORP,"2650 County Road 152, Unit 2650, Fieldton, TX","TX, FIELDTON, 2650 COUNTY ROAD 152"
S1-214010889,S3-601290834,US,#Raex Excavation,#Raex Exarvcation,"2650 County Road 152, Unit 2650, Fieldton, TX","2650 County Road 152, Unit 2650, Fielddton, Texas"
S1-214010889,S3-402934592,US,#Raex Excavation,#Raex Center,"2650 County Road 152, Unit 2650, Fieldton, TX","2650 County Road 152, # 2650, Fielddton, Texas"
S1-161556164,S2-331524837,India,ZA Buildwell Private Limited,ZA BUILDWELL PRIVATE,"Sameer Nagar Ward No- 25 District- Khagaria, Bihar, Khagaria, Bihar","SAMEER NAGAR WARD NO- D/25 DISTRICT- KHAGARIA, BIHAR, KHAGARIA, Bihar"
S1-161556164,S2-709771917,India,ZA Buildwell Private Limited,ZA Buildwell Private Ltd,"Sameer Nagar Ward No- 25 District- Khagaria, Bihar, Khagaria, Bihar","SAMEER NAGAR WARD NO- D/25 DISTRICT- KHAGARIA, BIHAR, KHAGARIA, Bihar"
S1-161556164,S2-857236633,India,ZA Buildwell Private Limited,ZA Buildwell Private  (Limited),"Sameer Nagar Ward No- 25 District- Khagaria, Bihar, Khagaria, Bihar","SAMEER NAGAR WARD NO- D/25 DISTRICT- KHAGARIA, BIHAR, KHAGARIA, Bihar"
S1-161556164,S3-729432354,India,ZA Buildwell Private Limited,ZA Buildwell Private  Limited,"Sameer Nagar Ward No- 25 District- Khagaria, Bihar, Khagaria, Bihar","Sameer Nagar Ward No- 45 District- Khagaria, Bihar, Khagaria, BR"
S1-161556164,S3-91054277,India,ZA Buildwell Private Limited,ZB,"Sameer Nagar Ward No- 25 District- Khagaria, Bihar, Khagaria, Bihar","Sameer Nagar Ward No- 25 District- Khagaria, Bihar, Khagaria, Bihar"
S1-145714579,S2-425820120,US,Schubert Adr LLC,Schubert  LLC Adr,"6445 Moors Place, Dublin, OH","OH, MOORS PL, DUBLIN"
S1-145714579,S2-372650368,US,Schubert Adr LLC,schubert adr llc,"6445 Moors Place, Dublin, OH","6445- MOORS PL, DUBLIN, OH"
S1-145714579,S2-126729754,US,Schubert Adr LLC,Schubert Adr,"6445 Moors Place, Dublin, OH","6445- MOORS PLACE, OH, DUBLIN"
S1-145714579,S2-555326071,US,Schubert Adr LLC,Schubert Adr L.L.C.,"6445 Moors Place, Dublin, OH","6445- MOORS PL, DUBLIN, OH"
S1-145714579,S3-745131290,US,Schubert Adr LLC,schubert adr llc,"6445 Moors Place, Dublin, OH","Ohio, Dublin Township, ##6445 Moors Place"
S1-136081707,S3-494852042,US,Green Global Apogee,Green  Global Apogee Co,"60 Taft Brook Road, Dover, VT","60 Taft Brook Road, Dover, Vermont"
S1-136081707,S3-198554090,US,Green Global Apogee,Green  Global Apogee,"60 Taft Brook Road, Dover, VT","60 Taft Brook Road, Dover, Vermont"
S1-973290215,S3-925530888,US,Gulf Ministries V Associates,Gulf V Ministries Associates,"WI, Village Of Weston, 5504 Jamar Street","5504. Jamar St, Schoield CITY, Wisconsin"
S1-389414274,S2-24125756,India,Benzer Intelli Group,BENZER  INTELLI COMPANY,"Kolanghattil House, Ward13, No 92, Kalloor Post, Chavakkad, Thrissur, Kerala","BLOCK E-15 KOLANGHATTIL HOUSE, WARD13, NO 92, KALLOOR POST, CHAVAKKAD, Kerala"
S1-389414274,S2-933610960,India,Benzer Intelli Group,Benzer Intelli,"Kolanghattil House, Ward13, No 92, Kalloor Post, Chavakkad, Thrissur, Kerala","BLOCK E-15 KOLANGHATTIL HOUSE, WARD13, NO 92, KALLOOR POST, CHAVAKKAD, Kerala"
S1-389414274,S2-149253287,India,Benzer Intelli Group,Benzer Intelli  Company,"Kolanghattil House, Ward13, No 92, Kalloor Post, Chavakkad, Thrissur, Kerala","BLOCK E-15 KOLANGHATTIL HOUSE, WARD13, NO 92, KALLOOR POST, CHAVAKKAD, കേരളം"
S1-389414274,S3-993901020,India,Benzer Intelli Group,Benzer-Intelli,"Kolanghattil House, Ward13, No 92, Kalloor Post, Chavakkad, Thrissur, Kerala","#936. Kolanghattil House, Ward13, No 92, Kalloor Post, Thrissur, Chavakkad, KL"
S1-389414274,S3-443891409,India,Benzer Intelli Group,Benzer Group Partners,"Kolanghattil House, Ward13, No 92, Kalloor Post, Chavakkad, Thrissur, Kerala","H.no 936. Kolanghattil House, Ward13, No 92, Kalloor Post, Chavakkad, Thrissur, കേരളം"
S1-439955051,S2-647999183,US,Clean Genomic Collective,Clean Genomic Collective Inc,"13919 28, NY, Forestport","13919  28, FORESTPORT, NY"
S1-439955051,S3-158696226,US,Clean Genomic Collective,Clean Génomic Collective,"13919 28, NY, Forestport","13919 28, Forestport, New York"
S1-432073164,S2-790103206,US,Fayth Fritz Lifeco Corp,Fayth Fet Lifeco Corp,"481 Northboro Road, Unit 4, Marlborough, MA","481 NORTHBORO RD, MARBOROUGH, MA"
S1-432073164,S3-520531285,US,Fayth Fritz Lifeco Corp,Fayth Fritz Lifeco Lifeco Corp.,"481 Northboro Road, Unit 4, Marlborough, MA","Massachusetts, Unit 4, 481 Northboro Road, Marlborough"
S1-432073164,S3-275007071,US,Fayth Fritz Lifeco Corp,Fayth Fritz Lifeco,"481 Northboro Road, Unit 4, Marlborough, MA","Massachusetts, 481 Northboro Road, Marlborough"
S1-540957762,S2-25924850,US,Summit United Power LLC,Summit United Power Power LLC,"Elk Grove, 5949 Snow Leopard Circle, CA","CA, ELK GROVE, #5949 SNOW LEOPARD CIR"
S1-540957762,S3-103890437,US,Summit United Power LLC,Summit United Power,"Elk Grove, 5949 Snow Leopard Circle, CA","5949 Snow Leopard Cir, ELK Grove, California"
S1-540957762,S3-404440111,US,Summit United Power LLC,Summit LLC Power United,"Elk Grove, 5949 Snow Leopard Circle, CA","5949 Snow Leopard Cir, ELK Grove, California"
S1-790589419,S2-103997796,India,Christy Tech (India) Limited,Christy Tech (Ild) Limited,"House No 707, 2 At Sarole, Post Vanasgoan, Niphad, Nashik, Maharashtra","Maharashtra, HOUSE NO 707, 2 AT SAROLE, POST VANASGOAN, NAPHAD"
S1-790589419,S3-46701641,India,Christy Tech (India) Limited,Christy (India) Limited Services,"House No 707, 2 At Sarole, Post Vanasgoan, Niphad, Nashik, Maharashtra","House No 707, Niphad, Nashik, MH"
S1-790589419,S3-242226202,India,Christy Tech (India) Limited,M/s Christy Tech Tech (Inhia) Limited,"House No 707, 2 At Sarole, Post Vanasgoan, Niphad, Nashik, Maharashtra","House No 707, 2 At Sarole, Post Vanasgoan, Niphad, Nashik, MH"
S1-790589419,S3-213905796,India,Christy Tech (India) Limited,Christy (India)-Limited Services,"House No 707, 2 At Sarole, Post Vanasgoan, Niphad, Nashik, Maharashtra","House No 707, 2 At Sarole, Post Vanasgoan, Niphad, Nashik, MH"
